right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z,center_x,center_y,center_z
12.962903,-11.495775,1.371601,13.779483,-10.499136,1.371601,13.365119,-11.004869,1.371601
13.008788,-11.528413,1.376131,13.815500,-10.529315,1.376131,13.405618,-11.036946,1.376131
13.055042,-11.559773,1.381350,13.854032,-10.561495,1.381350,13.447174,-11.069833,1.381350
13.116071,-11.598965,1.385569,13.890743,-10.592732,1.385569,13.494902,-11.106896,1.385569
13.180514,-11.637038,1.389965,13.926857,-10.623209,1.389965,13.544080,-11.143171,1.389965
13.243081,-11.672111,1.396155,13.963674,-10.653375,1.396155,13.592880,-11.177583,1.396155
13.304829,-11.707052,1.401181,14.007873,-10.684885,1.401181,13.644599,-11.213055,1.401181
13.363125,-11.740512,1.405301,14.046031,-10.712648,1.405301,13.692529,-11.244716,1.405301
13.404900,-11.762790,1.412190,14.084892,-10.739775,1.412190,13.732339,-11.270174,1.412190
13.444473,-11.783115,1.417235,14.123043,-10.766975,1.417235,13.770372,-11.295089,1.417235
13.484322,-11.805648,1.422074,14.162889,-10.793238,1.422074,13.809488,-11.320506,1.422074
13.521060,-11.823211,1.426005,14.201828,-10.815703,1.426005,13.845014,-11.343773,1.426005
13.536568,-11.831826,1.430995,14.242801,-10.841084,1.430995,13.871856,-11.361465,1.430995
13.545310,-11.839757,1.435158,14.284782,-10.866221,1.435158,13.895651,-11.378523,1.435158
13.551768,-11.851413,1.441254,14.327508,-10.891112,1.441254,13.919383,-11.396336,1.441254
13.555999,-11.863595,1.446289,14.370868,-10.916520,1.446289,13.942192,-11.414745,1.446289
13.559763,-11.880300,1.447748,14.415913,-10.942217,1.447748,13.966011,-11.435175,1.447748
13.561588,-11.901019,1.451081,14.459924,-10.967897,1.451081,13.989521,-11.456515,1.451081
13.560479,-11.929735,1.456118,14.506476,-10.992621,1.456118,14.014218,-11.480257,1.456118
13.558454,-11.955307,1.462923,14.557012,-11.019398,1.462923,14.038964,-11.504944,1.462923
13.544403,-11.992920,1.467169,14.624865,-11.058074,1.467169,14.069870,-11.538271,1.467169
13.533702,-12.031466,1.472461,14.695827,-11.100542,1.472461,14.102006,-11.576224,1.472461
13.513252,-12.071857,1.477407,14.768594,-11.146823,1.477407,14.132800,-11.615326,1.477407
13.486004,-12.114293,1.480413,14.843387,-11.199901,1.480413,14.163475,-11.657919,1.480413
13.455560,-12.153888,1.490552,14.918880,-11.257470,1.490552,14.192585,-11.702393,1.490552
13.418644,-12.192968,1.494920,14.992853,-11.318168,1.494920,14.219736,-11.747795,1.494920
13.379020,-12.227639,1.499521,15.069624,-11.392399,1.499521,14.247186,-11.798723,1.499521
13.341817,-12.256036,1.504381,15.142255,-11.466815,1.504381,14.270794,-11.848820,1.504381
13.308137,-12.284952,1.508296,15.206053,-11.538370,1.508296,14.291761,-11.898024,1.508296
13.293092,-12.296682,1.513216,15.253735,-11.600696,1.513216,14.306556,-11.936924,1.513216
13.263782,-12.310656,1.519828,15.289483,-11.655535,1.519828,14.318222,-11.969645,1.519828
13.242313,-12.322207,1.524828,15.330351,-11.715008,1.524828,14.329938,-12.005927,1.524828
13.246389,-12.316719,1.529361,15.368669,-11.772278,1.529361,14.338689,-12.036505,1.529361
13.252519,-12.310906,1.534822,15.400727,-11.825628,1.534822,14.345879,-12.063917,1.534822
13.272044,-12.294155,1.539831,15.434567,-11.880528,1.539831,14.351265,-12.087732,1.539831
13.297621,-12.275983,1.546034,15.462546,-11.922028,1.546034,14.354453,-12.103196,1.546034
13.329684,-12.254669,1.550780,15.490882,-11.969717,1.550780,14.357393,-12.119167,1.550780
13.358999,-12.231167,1.555281,15.523515,-12.025462,1.555281,14.359824,-12.136053,1.555281
13.378994,-12.213078,1.558918,15.559048,-12.087038,1.558918,14.361891,-12.156252,1.558918
13.417344,-12.184070,1.563168,15.601730,-12.165830,1.563168,14.363164,-12.176172,1.563168
13.451032,-12.155001,1.567031,15.634530,-12.250790,1.567031,14.363168,-12.195016,1.567031
13.466382,-12.136863,1.574219,15.661248,-12.353585,1.574219,14.362012,-12.225298,1.574219
13.481628,-12.119532,1.577685,15.677101,-12.478030,1.577685,14.357401,-12.262537,1.577685
13.490197,-12.108119,1.582468,15.686502,-12.594288,1.582468,14.351055,-12.298677,1.582468
13.496061,-12.097811,1.586869,15.692155,-12.712622,1.586869,14.342299,-12.334721,1.586869
13.497252,-12.090645,1.589165,15.691480,-12.828776,1.589165,14.331735,-12.371362,1.589165
13.497429,-12.090471,1.595047,15.685712,-12.941621,1.595047,14.317950,-12.409619,1.595047
13.498663,-12.089405,1.597114,15.670135,-13.033551,1.597114,14.305935,-12.440403,1.597114
13.495180,-12.094921,1.600956,15.630627,-13.156174,1.600956,14.284933,-12.487405,1.600956
13.492815,-12.100129,1.601429,15.585556,-13.267314,1.601429,14.262696,-12.529515,1.601429
13.487851,-12.101457,1.606550,15.535740,-13.357653,1.606550,14.242772,-12.564533,1.606550
13.482506,-12.107246,1.611219,15.464543,-13.432657,1.611219,14.220164,-12.600527,1.611219
13.478805,-12.111800,1.611261,15.379466,-13.520965,1.611261,14.192520,-12.640954,1.611261
13.476440,-12.121079,1.616012,15.273311,-13.608693,1.616012,14.158193,-12.685496,1.616012
13.470638,-12.128809,1.614778,15.159593,-13.692153,1.614778,14.119880,-12.729765,1.614778
13.465085,-12.129256,1.617173,15.026271,-13.765970,1.617173,14.078697,-12.772553,1.617173
13.459470,-12.131058,1.616106,14.893263,-13.849430,1.616106,14.030718,-12.815687,1.616106
13.449112,-12.137517,1.611847,14.764124,-13.878672,1.611847,13.987176,-12.849946,1.611847
13.442860,-12.145814,1.611397,14.634952,-13.902562,1.611397,13.942939,-12.882764,1.611397
13.441715,-12.153024,1.611881,14.507772,-13.922245,1.611881,13.898447,-12.911014,1.611881
13.440801,-12.158402,1.605877,14.399915,-13.926567,1.605877,13.860934,-12.932933,1.605877
13.438242,-12.168074,1.601232,14.304551,-13.917253,1.601232,13.826025,-12.951053,1.601232
13.426823,-12.174656,1.595221,14.226861,-13.901570,1.595221,13.793840,-12.966876,1.595221
13.422117,-12.178586,1.592988,14.155013,-13.885222,1.592988,13.766071,-12.979523,1.592988
13.416689,-12.188542,1.591353,14.096911,-13.871311,1.591353,13.740798,-12.990339,1.591353
13.406347,-12.202994,1.585228,14.039810,-13.854793,1.585228,13.712677,-13.001771,1.585228
13.397786,-12.213533,1.579887,13.990973,-13.844097,1.579887,13.687990,-13.011252,1.579887
13.389134,-12.221623,1.577507,13.944055,-13.832905,1.577507,13.664123,-13.020087,1.577507
13.372380,-12.238251,1.572538,13.894903,-13.821843,1.572538,13.633808,-13.030553,1.572538
13.351961,-12.253693,1.569536,13.850480,-13.815990,1.569536,13.603141,-13.040859,1.569536
13.326450,-12.269128,1.564816,13.804333,-13.809775,1.564816,13.569220,-13.051795,1.564816
13.300855,-12.285722,1.561665,13.754944,-13.804486,1.561665,13.533302,-13.063173,1.561665
13.271345,-12.310592,1.555594,13.705452,-13.798833,1.555594,13.494267,-13.074831,1.555594
13.242614,-12.327934,1.556122,13.656398,-13.795139,1.556122,13.456476,-13.086249,1.556122
13.214128,-12.344623,1.551174,13.597253,-13.789487,1.551174,13.413922,-13.098100,1.551174
13.186192,-12.357170,1.546167,13.545175,-13.783879,1.546167,13.375233,-13.108477,1.546167
13.154031,-12.372914,1.543336,13.492552,-13.779291,1.543336,13.333598,-13.118921,1.543336
13.126590,-12.386472,1.538719,13.446035,-13.774165,1.538719,13.297276,-13.127943,1.538719
13.098090,-12.399407,1.537334,13.397041,-13.769195,1.537334,13.259002,-13.136703,1.537334
13.071514,-12.412400,1.532779,13.352510,-13.764671,1.532779,13.223689,-13.144729,1.532779
13.055119,-12.420089,1.526166,13.307858,-13.759915,1.526166,13.193001,-13.151033,1.526166
13.034435,-12.425503,1.525391,13.265228,-13.755582,1.525391,13.161403,-13.157233,1.525391
13.015799,-12.435703,1.520466,13.223275,-13.749790,1.520466,13.130549,-13.162492,1.520466
12.993590,-12.441427,1.523887,13.188544,-13.749440,1.523887,13.101798,-13.167434,1.523887
12.973524,-12.450035,1.519606,13.151926,-13.753098,1.519606,13.072341,-13.171800,1.519606
12.950408,-12.456030,1.517089,13.118783,-13.752406,1.517089,13.043943,-13.176186,1.517089
12.922907,-12.461298,1.512674,13.076240,-13.756174,1.512674,13.008105,-13.180784,1.512674
12.898396,-12.470500,1.507534,13.047318,-13.756067,1.507534,12.981107,-13.184505,1.507534
12.880075,-12.476682,1.507572,13.000467,-13.760602,1.507572,12.946825,-13.188536,1.507572
12.852835,-12.485195,1.503058,12.955921,-13.765758,1.503058,12.909742,-13.192107,1.503058
12.830274,-12.490739,1.503596,12.909199,-13.770739,1.503596,12.873706,-13.195108,1.503596
12.800015,-12.493509,1.499588,12.873574,-13.776926,1.499588,12.840354,-13.197318,1.499588
12.781180,-12.499010,1.496306,12.835416,-13.782189,1.496306,12.810785,-13.199435,1.496306
12.761940,-12.504072,1.492183,12.790878,-13.783883,1.492183,12.777696,-13.200906,1.492183
12.731946,-12.509411,1.487069,12.740777,-13.789442,1.487069,12.736723,-13.201861,1.487069
12.710186,-12.514302,1.492804,12.699064,-13.791097,1.492804,12.704192,-13.202380,1.492804
12.684526,-12.509854,1.488351,12.644575,-13.796254,1.488351,12.663031,-13.201984,1.488351
12.645264,-12.503954,1.484061,12.599998,-13.797093,1.484061,12.620872,-13.200785,1.484061
12.611384,-12.498852,1.482620,12.558411,-13.796954,1.482620,12.582773,-13.199972,1.482620
12.567283,-12.494149,1.478495,12.513653,-13.797595,1.478495,12.538306,-13.198411,1.478495
12.522654,-12.492086,1.477755,12.459160,-13.798223,1.477755,12.488390,-13.196923,1.477755
12.464076,-12.486750,1.472615,12.409227,-13.799002,1.472615,12.434500,-13.194361,1.472615
12.400463,-12.480847,1.472453,12.366210,-13.799306,1.472453,12.381952,-13.193365,1.472453
12.350005,-12.475805,1.468440,12.320369,-13.802151,1.468440,12.333986,-13.192728,1.468440
12.289564,-12.469803,1.464272,12.267683,-13.807477,1.464272,12.277751,-13.191959,1.464272
12.228148,-12.467850,1.462739,12.219289,-13.812435,1.462739,12.223377,-13.191927,1.462739
12.176944,-12.466932,1.458703,12.169327,-13.817981,1.458703,12.172855,-13.192198,1.458703
12.121294,-12.465668,1.458141,12.116611,-13.823577,1.458141,12.118788,-13.192365,1.458141
12.070358,-12.464777,1.453458,12.067027,-13.828922,1.453458,12.068580,-13.192794,1.453458
12.020747,-12.463530,1.453166,12.015918,-13.834079,1.453166,12.018176,-13.193159,1.453166
11.981407,-12.462791,1.448864,11.963258,-13.839433,1.448864,11.971775,-13.193429,1.448864
11.934125,-12.462188,1.446755,11.906324,-13.844435,1.446755,11.919428,-13.192906,1.446755
11.881531,-12.461260,1.441610,11.851953,-13.847465,1.441610,11.865932,-13.192303,1.441610
11.830330,-12.459865,1.441519,11.793486,-13.847495,1.441519,11.810900,-13.191648,1.441519
11.780718,-12.459363,1.437764,11.735563,-13.848330,1.437764,11.756952,-13.190420,1.437764
11.725370,-12.459188,1.432877,11.682921,-13.848323,1.432877,11.703062,-13.189226,1.432877
11.669004,-12.459023,1.434003,11.627123,-13.848622,1.434003,11.647031,-13.188079,1.434003
11.609694,-12.459077,1.428857,11.569934,-13.848508,1.428857,11.588867,-13.186878,1.428857
11.548092,-12.459114,1.427881,11.511461,-13.848866,1.427881,11.528940,-13.185731,1.427881
11.487029,-12.459163,1.423861,11.457341,-13.848722,1.423861,11.471524,-13.184892,1.423861
11.429632,-12.459897,1.424282,11.399535,-13.849125,1.424282,11.413938,-13.184316,1.424282
11.379458,-12.460110,1.418557,11.343371,-13.848768,1.418557,11.360657,-13.183602,1.418557
11.325502,-12.461565,1.418497,11.288586,-13.848982,1.418497,11.306318,-13.182576,1.418497
11.264262,-12.461406,1.415118,11.233847,-13.848710,1.415118,11.248469,-13.181745,1.415118
11.200981,-12.461665,1.413240,11.171927,-13.848772,1.413240,11.185914,-13.180996,1.413240
11.140639,-12.461316,1.409812,11.113741,-13.848480,1.409812,11.126697,-13.180331,1.409812
11.080861,-12.461577,1.408440,11.054632,-13.848612,1.408440,11.067280,-13.179767,1.408440
11.020091,-12.461751,1.402872,10.995775,-13.848529,1.402872,11.007511,-13.179221,1.402872
10.953995,-12.461397,1.403555,10.929068,-13.848374,1.403555,10.941105,-13.178636,1.403555
10.894432,-12.461666,1.399951,10.864672,-13.848196,1.399951,10.879056,-13.178062,1.399951
10.828081,-12.461753,1.398061,10.798651,-13.848226,1.398061,10.812899,-13.176972,1.398061
10.762466,-12.461997,1.394729,10.736959,-13.847969,1.394729,10.749317,-13.176480,1.394729
10.706850,-12.462743,1.389566,10.677127,-13.847832,1.389566,10.691548,-13.175816,1.389566
10.645418,-12.463369,1.388598,10.622174,-13.847364,1.388598,10.633463,-13.175185,1.388598
10.589665,-12.464070,1.385158,10.566443,-13.847338,1.385158,10.577730,-13.174989,1.385158
10.537050,-12.464535,1.383236,10.510613,-13.846840,1.383236,10.523471,-13.174525,1.383236
10.485784,-12.464859,1.379786,10.455776,-13.846485,1.379786,10.470381,-13.174037,1.379786
10.432621,-12.465714,1.381160,10.409244,-13.846014,1.381160,10.420634,-13.173483,1.381160
10.375394,-12.465910,1.377322,10.358780,-13.845759,1.377322,10.366876,-13.173399,1.377322
10.324157,-12.465486,1.374879,10.309487,-13.845274,1.374879,10.316630,-13.173415,1.374879
10.274480,-12.465436,1.370414,10.256571,-13.844553,1.370414,10.265286,-13.173445,1.370414
10.219113,-12.465075,1.368996,10.199423,-13.844164,1.368996,10.209003,-13.173207,1.368996
10.172371,-12.464928,1.365424,10.140693,-13.843763,1.365424,10.156103,-13.173022,1.365424
10.117140,-12.464767,1.366458,10.080301,-13.838128,1.366458,10.098173,-13.171846,1.366458
10.056082,-12.465011,1.362162,10.028140,-13.832730,1.362162,10.041656,-13.171118,1.362162
10.000809,-12.465139,1.360358,9.978456,-13.827938,1.360358,9.989235,-13.170800,1.360358
9.950379,-12.465737,1.355591,9.923483,-13.828238,1.355591,9.936466,-13.170564,1.355591
9.899832,-12.466096,1.356702,9.879562,-13.827895,1.356702,9.889354,-13.170014,1.356702
9.838128,-12.471728,1.353355,9.828878,-13.828423,1.353355,9.833366,-13.170229,1.353355
9.784660,-12.472662,1.349754,9.782001,-13.828962,1.349754,9.783292,-13.170462,1.349754
9.728273,-12.477906,1.349824,9.741738,-13.829712,1.349824,9.735179,-13.171257,1.349824
9.672467,-12.482696,1.345433,9.703255,-13.830472,1.345433,9.688226,-13.172581,1.345433
9.619535,-12.487681,1.346108,9.666385,-13.836769,1.346108,9.643389,-13.174583,1.346108
9.569450,-12.492134,1.342297,9.624154,-13.842629,1.342297,9.597188,-13.176916,1.342297
9.516341,-12.497275,1.340674,9.579455,-13.850456,1.340674,9.548169,-13.179680,1.340674
9.461432,-12.501978,1.336834,9.535404,-13.850942,1.336834,9.498759,-13.182683,1.336834
9.411125,-12.506953,1.337881,9.489992,-13.855136,1.337881,9.450864,-13.186264,1.337881
9.362734,-12.507498,1.333469,9.446389,-13.859962,1.333469,9.404908,-13.189337,1.333469
9.307597,-12.511579,1.329796,9.407981,-13.864628,1.329796,9.358172,-13.193271,1.329796
9.258164,-12.512561,1.325600,9.343775,-13.869593,1.325600,9.301417,-13.198166,1.325600
9.207624,-12.512532,1.324077,9.277143,-13.874157,1.324077,9.242816,-13.201813,1.324077
9.152207,-12.513599,1.318567,9.210688,-13.877680,1.318567,9.181868,-13.205451,1.318567
9.101436,-12.514126,1.314096,9.149429,-13.882700,1.314096,9.125771,-13.208080,1.314096
9.046827,-12.514816,1.315827,9.084638,-13.883863,1.315827,9.066047,-13.210709,1.315827
8.993224,-12.515119,1.309552,9.022888,-13.888835,1.309552,9.008285,-13.212563,1.309552
8.932199,-12.515797,1.306878,8.957436,-13.889640,1.306878,8.945035,-13.214536,1.306878
8.882176,-12.516070,1.303211,8.895325,-13.890161,1.303211,8.888874,-13.215987,1.303211
8.834803,-12.517807,1.300078,8.830848,-13.890418,1.300078,8.832789,-13.216829,1.300078
8.790233,-12.517731,1.295847,8.784269,-13.890602,1.295847,8.787196,-13.216931,1.295847
8.748709,-12.519834,1.296035,8.739902,-13.890993,1.296035,8.744227,-13.217685,1.296035
8.712607,-12.520842,1.291871,8.695557,-13.891987,1.291871,8.703943,-13.217608,1.291871
8.674625,-12.521957,1.287550,8.645599,-13.892091,1.287550,8.659881,-13.217907,1.287550
8.634854,-12.523029,1.283051,8.599218,-13.893412,1.283051,8.616809,-13.216948,1.283051
8.561552,-12.525010,1.281313,8.548880,-13.893659,1.281313,8.555150,-13.216499,1.281313
8.489628,-12.530197,1.277406,8.499058,-13.894528,1.277406,8.494375,-13.216980,1.277406
8.417493,-12.537187,1.272710,8.449036,-13.894675,1.272710,8.433328,-13.218658,1.272710
8.348319,-12.543329,1.271143,8.395673,-13.895286,1.271143,8.372055,-13.220982,1.271143
8.276486,-12.550310,1.265443,8.345581,-13.895398,1.265443,8.311106,-13.224267,1.265443
8.206407,-12.556946,1.265594,8.290089,-13.895754,1.265594,8.248382,-13.228492,1.265594
8.136392,-12.565880,1.261713,8.237304,-13.895742,1.261713,8.187041,-13.233352,1.261713
8.069701,-12.572958,1.259360,8.182237,-13.895839,1.259360,8.126353,-13.238913,1.259360
8.009603,-12.581589,1.255637,8.126587,-13.896022,1.255637,8.068625,-13.244755,1.255637
7.978352,-12.587677,1.255475,8.071161,-13.895958,1.255475,8.025271,-13.249067,1.255475
7.953341,-12.592296,1.250287,8.019727,-13.895889,1.250287,7.986931,-13.251882,1.250287
7.925339,-12.595379,1.249732,7.964248,-13.895851,1.249732,7.945054,-13.254321,1.249732
7.886230,-12.598768,1.244594,7.909310,-13.895984,1.244594,7.897921,-13.255864,1.244594
7.844583,-12.602089,1.242914,7.854150,-13.895988,1.242914,7.849427,-13.257207,1.242914
7.800885,-12.604703,1.238501,7.804149,-13.896043,1.238501,7.802536,-13.257879,1.238501
7.754460,-12.605108,1.237987,7.751419,-13.896564,1.237987,7.752921,-13.258650,1.237987
7.701880,-12.607890,1.233061,7.701031,-13.896684,1.233061,7.701451,-13.258941,1.233061
7.648974,-12.608376,1.235293,7.651304,-13.896826,1.235293,7.650152,-13.259802,1.235293
7.598478,-12.611022,1.231852,7.601238,-13.897191,1.231852,7.599872,-13.260408,1.231852
7.544209,-12.611446,1.226718,7.546437,-13.897749,1.226718,7.545335,-13.261262,1.226718
7.488699,-12.612257,1.225769,7.494391,-13.898011,1.225769,7.491575,-13.261873,1.225769
7.435813,-12.612611,1.221049,7.444160,-13.898484,1.221049,7.440035,-13.262978,1.221049
7.388295,-12.612574,1.219226,7.391420,-13.898734,1.219226,7.389877,-13.263797,1.219226
7.338316,-12.612911,1.214803,7.341028,-13.899349,1.214803,7.339690,-13.264485,1.214803
7.288787,-12.612842,1.215530,7.291459,-13.899459,1.215530,7.290142,-13.265276,1.215530
7.238607,-12.613085,1.211388,7.242648,-13.900269,1.211388,7.240657,-13.265952,1.211388
7.188263,-12.613212,1.207010,7.198196,-13.900404,1.207010,7.193307,-13.266858,1.207010
7.134464,-12.613537,1.205549,7.154619,-13.904510,1.205549,7.144681,-13.267954,1.205549
7.087099,-12.618711,1.201351,7.113795,-13.904471,1.201351,7.100613,-13.269592,1.201351
7.034339,-12.619266,1.199362,7.066113,-13.909117,1.199362,7.050398,-13.271165,1.199362
6.974261,-12.624862,1.195185,7.016168,-13.914161,1.195185,6.995344,-13.273492,1.195185
6.924271,-12.626188,1.193847,6.968713,-13.919050,1.193847,6.946601,-13.275782,1.193847
6.872461,-12.631714,1.188829,6.917838,-13.924016,1.188829,6.895163,-13.278248,1.188829
6.821890,-12.636848,1.187870,6.867001,-13.929244,1.187870,6.844361,-13.280616,1.187870
6.773343,-12.642495,1.183343,6.810581,-13.933742,1.183343,6.791819,-13.283172,1.183343
6.724114,-12.648212,1.183593,6.754615,-13.939079,1.183593,6.739157,-13.284881,1.183593
6.672661,-12.650770,1.179151,6.698667,-13.940147,1.179151,6.685494,-13.287020,1.179151
6.617497,-12.651229,1.174985,6.639299,-13.945859,1.174985,6.628226,-13.288320,1.174985
6.564945,-12.655402,1.173538,6.589741,-13.946723,1.173538,6.577135,-13.290207,1.173538
6.524476,-12.655180,1.168799,6.536716,-13.947069,1.168799,6.530504,-13.291364,1.168799
6.468759,-12.659465,1.169872,6.491877,-13.947795,1.169872,6.480118,-13.292503,1.169872
6.414854,-12.658599,1.164534,6.449588,-13.948248,1.164534,6.431975,-13.294297,1.164534
6.360798,-12.658688,1.163754,6.411931,-13.948754,1.163754,6.386074,-13.296397,1.163754
6.306561,-12.657579,1.159563,6.367151,-13.954225,1.159563,6.336545,-13.299247,1.159563
6.250896,-12.657247,1.157819,6.317321,-13.959225,1.157819,6.283817,-13.302529,1.157819
6.199553,-12.659350,1.152822,6.261938,-13.964847,1.152822,6.230446,-13.305826,1.152822
6.147523,-12.658550,1.153978,6.209077,-13.969903,1.153978,6.178052,-13.308937,1.153978
6.097371,-12.659062,1.149341,6.158060,-13.975535,1.149341,6.127463,-13.311825,1.149341
6.045847,-12.658460,1.145510,6.110926,-13.980925,1.145510,6.078151,-13.314897,1.145510
5.996132,-12.658013,1.145722,6.053298,-13.986144,1.145722,6.024541,-13.318045,1.145722
5.946740,-12.658781,1.141960,5.996613,-13.991767,1.141960,5.971511,-13.320842,1.141960
5.895355,-12.659313,1.143111,5.934552,-13.997008,1.143111,5.914811,-13.323304,1.143111
5.836039,-12.661126,1.139159,5.884387,-13.999260,1.139159,5.860042,-13.325465,1.139159
5.785504,-12.666147,1.135560,5.834508,-14.000199,1.135560,5.809825,-13.328257,1.135560
5.731401,-12.668974,1.135472,5.784188,-14.000675,1.135472,5.757625,-13.330559,1.135472
5.677045,-12.674960,1.131755,5.737035,-14.002736,1.131755,5.706800,-13.333525,1.131755
5.624337,-12.678364,1.130818,5.688091,-14.002944,1.130818,5.656012,-13.336459,1.130818
5.569052,-12.682301,1.127698,5.639861,-14.003273,1.127698,5.604288,-13.339652,1.127698
5.516741,-12.688293,1.127094,5.599493,-14.003774,1.127094,5.557928,-13.343026,1.127094
5.463811,-12.693271,1.124035,5.548094,-14.008310,1.124035,5.505712,-13.347043,1.124035
5.413540,-12.698546,1.123196,5.500860,-14.008908,1.123196,5.457005,-13.350801,1.123196
5.372912,-12.702739,1.119971,5.450757,-14.012539,1.119971,5.411648,-13.354504,1.119971
5.323202,-12.702980,1.119159,5.394942,-14.017354,1.119159,5.358950,-13.357924,1.119159
5.272935,-12.705725,1.115453,5.338932,-14.022561,1.115453,5.305800,-13.361489,1.115453
5.224581,-12.706047,1.114268,5.277810,-14.025823,1.114268,5.251142,-13.364606,1.114268
5.169062,-12.707876,1.110296,5.215995,-14.031154,1.110296,5.192449,-13.367271,1.110296
5.117406,-12.709002,1.106504,5.153552,-14.036252,1.106504,5.135407,-13.369996,1.106504
5.064031,-12.709527,1.101501,5.084698,-14.041415,1.101501,5.074306,-13.371679,1.101501
5.011111,-12.709189,1.101628,5.025143,-14.042090,1.101628,5.018101,-13.373124,1.101628
4.956050,-12.714849,1.098270,4.961298,-14.047021,1.098270,4.958647,-13.374070,1.098270
4.894986,-12.715756,1.093922,4.900204,-14.047050,1.093922,4.897570,-13.374913,1.093922
4.852875,-12.721545,1.090458,4.845146,-14.047607,1.090458,4.849062,-13.375668,1.090458
4.808329,-12.723414,1.090157,4.795529,-14.047659,1.090157,4.802024,-13.375660,1.090157
4.755632,-12.723838,1.086392,4.746115,-14.048346,1.086392,4.750947,-13.375901,1.086392
4.708371,-12.724642,1.082059,4.701717,-14.048304,1.082059,4.705095,-13.376250,1.082059
4.659221,-12.726968,1.080147,4.649213,-14.048087,1.080147,4.654300,-13.376594,1.080147
4.608850,-12.727534,1.076249,4.603121,-14.048545,1.076249,4.606034,-13.376781,1.076249
4.558790,-12.728815,1.077556,4.557461,-14.048669,1.077556,4.558137,-13.377359,1.077556
4.508052,-12.724435,1.073964,4.508941,-14.049378,1.073964,4.508490,-13.377950,1.073964
4.463509,-12.724218,1.072298,4.465636,-14.049901,1.072298,4.464559,-13.378604,1.072298
4.394472,-12.719885,1.067860,4.408950,-14.050240,1.067860,4.401649,-13.379386,1.067860
4.336304,-12.719419,1.063612,4.363990,-14.054767,1.063612,4.350021,-13.381037,1.063612
4.282886,-12.719011,1.063633,4.313683,-14.059733,1.063633,4.298133,-13.382774,1.063633
4.230104,-12.722750,1.058983,4.257821,-14.064996,1.058983,4.243773,-13.384673,1.058983
4.175046,-12.722474,1.058019,4.210337,-14.070341,1.058019,4.192424,-13.386192,1.058019
4.121150,-12.721719,1.053938,4.156584,-14.075546,1.053938,4.138605,-13.388634,1.053938
4.065624,-12.721248,1.052113,4.099500,-14.080905,1.052113,4.082293,-13.390278,1.052113
4.010756,-12.721103,1.047693,4.045083,-14.086082,1.047693,4.027644,-13.392636,1.047693
3.955192,-12.721515,1.043644,3.983347,-14.091360,1.043644,3.969020,-13.394293,1.043644
3.902052,-12.722739,1.043121,3.934321,-14.096370,1.043121,3.917872,-13.396153,1.043121
3.844012,-12.727203,1.039282,3.873483,-14.097653,1.039282,3.858438,-13.398037,1.039282
3.786325,-12.729897,1.037728,3.818061,-14.097907,1.037728,3.801868,-13.399911,1.037728
3.736186,-12.732499,1.034132,3.764462,-14.098040,1.034132,3.750043,-13.401690,1.034132
3.685422,-12.737025,1.030849,3.709417,-14.098949,1.030849,3.697161,-13.403336,1.030849
3.635000,-12.742098,1.027154,3.653118,-14.098778,1.027154,3.643849,-13.404695,1.027154
3.585604,-12.745151,1.026073,3.599505,-14.098702,1.026073,3.592391,-13.405991,1.026073
3.532676,-12.749820,1.021927,3.546394,-14.098688,1.021927,3.539358,-13.406889,1.021927
3.477484,-12.754340,1.018364,3.495911,-14.098738,1.018364,3.486448,-13.408332,1.018364
3.431136,-12.757889,1.018172,3.445735,-14.098171,1.018172,3.438232,-13.409371,1.018172
3.379573,-12.758305,1.013890,3.395888,-14.098259,1.013890,3.387516,-13.410680,1.013890
3.326371,-12.761184,1.008899,3.342475,-14.098343,1.008899,3.334206,-13.411715,1.008899
3.265581,-12.760887,1.005525,3.290983,-14.098338,1.005525,3.277972,-13.413277,1.005525
3.207707,-12.761920,1.006117,3.234610,-14.100806,1.006117,3.220828,-13.414927,1.006117
3.139716,-12.767667,1.002647,3.180819,-14.100820,1.002647,3.159734,-13.416929,1.002647
3.080781,-12.773354,1.001050,3.127601,-14.100824,1.001050,3.103574,-13.419597,1.001050
3.021570,-12.778668,0.996870,3.078018,-14.101073,0.996870,3.049035,-13.422089,0.996870
2.965761,-12.783881,0.992420,3.033738,-14.100272,0.992420,2.998875,-13.425133,0.992420
2.914696,-12.788877,0.993327,2.989822,-14.101308,0.993327,2.951302,-13.428373,0.993327
2.868996,-12.793829,0.989153,2.951409,-14.100022,0.989153,2.909218,-13.431327,0.989153
2.827744,-12.798654,0.987356,2.913670,-14.100690,0.987356,2.869723,-13.434760,0.987356
2.786160,-12.803289,0.982788,2.848566,-14.101171,0.982788,2.816701,-13.438471,0.982788
2.744306,-12.807376,0.980365,2.792988,-14.097760,0.980365,2.768206,-13.440883,0.980365
2.710036,-12.807544,0.976043,2.731326,-14.097909,0.976043,2.720523,-13.443148,0.976043
2.663195,-12.809391,0.971468,2.671821,-14.097785,0.971468,2.667442,-13.443754,0.971468
2.621839,-12.809305,0.972416,2.613874,-14.097303,0.972416,2.617908,-13.444917,0.972416
2.577153,-12.809389,0.967900,2.552005,-14.097625,0.967900,2.564759,-13.444277,0.967900
2.519207,-12.809291,0.965134,2.490184,-14.097095,0.965134,2.504906,-13.443834,0.965134
